date,unit_sales,year,month,day,day_of_week,quarter,week_of_year,is_weekend,is_month_start,is_month_end,lag_1,lag_7,lag_14,lag_30,rolling_7d_mean,rolling_14d_mean,rolling_30d_mean,rolling_7d_std,oil_price_interpolated,oil_lag_1,oil_rolling_7d_mean,is_national_holiday,is_regional_holiday,is_local_holiday
2013-11-08,379.0,2013,11,8,4,4,45,0,0,0,389.0,375.0,297.0,601.0,478.42857142857144,453.42857142857144,444.76666666666665,186.26849540636854,94.56,94.25,94.37857142857142,0,0,0
2013-11-09,644.0,2013,11,9,5,4,45,1,0,0,379.0,549.0,531.0,277.0,479.0,459.2857142857143,437.3666666666667,185.9040971397169,94.56,94.56,94.37857142857145,0,0,0
2013-11-10,695.0,2013,11,10,6,4,45,1,0,0,644.0,860.0,801.0,221.0,492.57142857142856,467.35714285714283,449.6,195.1058320868079,94.56,94.56,94.37857142857142,0,0,1
2013-11-11,612.0,2013,11,11,0,4,46,0,0,0,695.0,406.0,297.0,558.0,469.0,459.7857142857143,465.4,147.46864073422506,95.13,94.56,94.37857142857145,0,0,1
2013-11-12,314.0,2013,11,12,1,4,46,0,0,0,612.0,475.0,352.0,485.0,498.42857142857144,482.2857142857143,467.2,153.2425714815752,93.12,95.13,94.45714285714287,0,0,1
2013-11-13,343.0,2013,11,13,2,4,46,0,0,0,314.0,295.0,497.0,276.0,475.42857142857144,479.57142857142856,461.5,168.65236152399112,93.91,93.12,94.41714285714286,0,0,0
2013-11-14,295.0,2013,11,14,3,4,46,0,0,0,343.0,389.0,224.0,345.0,482.2857142857143,468.57142857142856,463.73333333333335,160.89097166063956,93.76,93.91,94.29857142857144,0,0,0
2013-11-15,400.0,2013,11,15,4,4,46,0,0,0,295.0,379.0,375.0,396.0,468.85714285714283,473.64285714285717,462.06666666666666,173.41033088355147,93.8,93.76,94.22857142857143,0,0,0
2013-11-16,683.0,2013,11,16,5,4,46,1,0,0,400.0,644.0,549.0,329.0,471.85714285714283,475.42857142857144,462.2,171.77061115669002,93.8,93.8,94.11999999999999,0,0,0
2013-11-17,921.0,2013,11,17,6,4,46,1,0,0,683.0,695.0,860.0,427.0,477.42857142857144,485.0,474.0,178.77439893420328,93.8,93.8,94.01142857142858,0,0,0
2013-11-18,447.0,2013,11,18,0,4,47,0,0,0,921.0,612.0,406.0,737.0,509.7142857142857,489.35714285714283,490.46666666666664,235.89666825802792,93.03,93.8,93.90285714285713,0,0,0
2013-11-19,401.0,2013,11,19,1,4,47,0,0,0,447.0,314.0,475.0,904.0,486.14285714285717,492.2857142857143,480.8,232.18701411536665,93.35,93.03,93.60285714285713,0,0,0
2013-11-20,481.0,2013,11,20,2,4,47,0,0,0,401.0,343.0,295.0,394.0,498.57142857142856,487.0,464.03333333333336,223.60669127052603,93.34,93.35,93.63571428571427,0,0,0
2013-11-21,199.0,2013,11,21,3,4,47,0,0,0,481.0,295.0,389.0,351.0,518.2857142857143,500.2857142857143,466.93333333333334,213.45781338531057,95.35,93.34,93.55428571428571,0,0,0
2013-11-22,419.0,2013,11,22,4,4,47,0,0,0,199.0,400.0,379.0,310.0,504.57142857142856,486.7142857142857,461.8666666666667,232.43483469771124,94.53,95.35,93.78142857142858,0,0,0
2013-11-23,519.0,2013,11,23,5,4,47,1,0,0,419.0,683.0,644.0,384.0,507.2857142857143,489.57142857142856,465.5,231.11736865765423,94.53,94.53,93.88571428571429,0,0,0
2013-11-24,702.0,2013,11,24,6,4,47,1,0,0,519.0,921.0,695.0,297.0,483.85714285714283,480.64285714285717,470.0,218.29294428315694,94.53,94.53,93.99,0,0,0
2013-11-25,282.0,2013,11,25,0,4,48,0,0,0,702.0,447.0,612.0,531.0,452.57142857142856,481.14285714285717,483.5,150.3061954177282,93.86,94.53,94.0942857142857,0,0,0
2013-11-26,274.0,2013,11,26,1,4,48,0,0,0,282.0,401.0,314.0,801.0,429.0,457.57142857142856,475.2,163.66938219064235,93.41,93.86,94.21285714285715,0,0,0
2013-11-27,474.0,2013,11,27,2,4,48,0,0,0,274.0,481.0,343.0,297.0,410.85714285714283,454.7142857142857,457.6333333333333,174.00328404125804,92.05,93.41,94.22142857142856,0,0,0
2013-11-28,258.0,2013,11,28,3,4,48,0,0,0,474.0,199.0,295.0,352.0,409.85714285714283,464.07142857142856,463.53333333333336,173.55251709634192,92.3,92.05,94.03714285714285,0,0,0
2013-11-29,363.0,2013,11,29,4,4,48,0,0,0,258.0,419.0,400.0,497.0,418.2857142857143,461.42857142857144,460.4,162.6988161048034,92.55,92.3,93.60142857142856,0,0,0
2013-11-30,726.0,2013,11,30,5,4,48,1,0,1,363.0,519.0,683.0,224.0,410.2857142857143,458.7857142857143,455.93333333333334,164.0291785889672,92.55,92.55,93.31857142857143,0,0,0
2013-12-01,736.0,2013,12,1,6,4,48,1,1,0,726.0,702.0,921.0,375.0,439.85714285714283,461.85714285714283,472.6666666666667,201.31602732306922,92.55,92.55,93.03571428571429,0,0,0
2013-12-02,421.0,2013,12,2,0,4,49,0,0,0,736.0,282.0,447.0,549.0,444.7142857142857,448.64285714285717,484.7,208.95989590167295,93.61,92.55,92.75285714285714,0,0,0
2013-12-03,493.0,2013,12,3,1,4,49,0,0,0,421.0,274.0,401.0,860.0,464.57142857142856,446.7857142857143,480.43333333333334,197.19352350999168,95.83,93.61,92.71714285714286,0,0,0
2013-12-04,454.0,2013,12,4,2,4,49,0,0,0,493.0,474.0,481.0,406.0,495.85714285714283,453.35714285714283,468.2,178.3960281428452,96.97,95.83,93.06285714285714,0,0,0
2013-12-05,265.0,2013,12,5,3,4,49,0,0,0,454.0,258.0,199.0,475.0,493.0,451.42857142857144,469.8,178.96368346678597,97.14,96.97,93.76571428571428,0,0,1
2013-12-06,388.0,2013,12,6,4,4,49,0,0,0,265.0,363.0,419.0,295.0,494.0,456.14285714285717,462.8,177.44482710596728,97.48,97.14,94.45714285714287,0,0,1
2013-12-07,504.0,2013,12,7,5,4,49,1,0,0,388.0,726.0,519.0,389.0,497.57142857142856,453.92857142857144,465.9,174.59749630016367,97.48,97.48,95.16142857142857,0,0,0
2013-12-08,477.0,2013,12,8,6,4,49,1,0,0,504.0,736.0,702.0,379.0,465.85714285714283,452.85714285714283,469.73333333333335,143.60063668780433,97.48,97.48,95.86571428571428,0,0,1
2013-12-09,378.0,2013,12,9,0,4,50,0,0,0,477.0,421.0,282.0,644.0,428.85714285714283,436.7857142857143,473.0,82.95667256953713,97.1,97.48,96.57000000000001,0,0,0
2013-12-10,330.0,2013,12,10,1,4,50,0,0,0,378.0,493.0,274.0,695.0,422.7142857142857,443.64285714285717,464.1333333333333,85.197250123295,98.32,97.1,97.06857142857143,0,0,0
2013-12-11,508.0,2013,12,11,2,4,50,0,0,0,330.0,454.0,474.0,612.0,399.42857142857144,447.64285714285717,451.96666666666664,85.06048268312114,97.25,98.32,97.42428571428572,0,0,0
2013-12-12,502.0,2013,12,12,3,4,50,0,0,0,508.0,265.0,258.0,314.0,407.14285714285717,450.07142857142856,448.5,92.92008855539635,97.21,97.25,97.46428571428571,0,0,0
2013-12-13,367.0,2013,12,13,4,4,50,0,0,0,502.0,388.0,363.0,343.0,441.0,467.5,454.76666666666665,73.68174807915379,96.27,97.21,97.4742857142857,0,0,0
2013-12-14,547.0,2013,12,14,5,4,50,1,0,0,367.0,504.0,726.0,295.0,438.0,467.7857142857143,455.56666666666666,76.57022920169352,96.27,96.27,97.30142857142856,0,0,0
2013-12-15,621.0,2013,12,15,6,4,50,1,0,0,547.0,477.0,736.0,400.0,444.14285714285717,455.0,463.96666666666664,84.10197891335699,96.27,96.27,97.1285714285714,0,0,0
2013-12-16,322.0,2013,12,16,0,4,51,0,0,0,621.0,378.0,421.0,683.0,464.7142857142857,446.7857142857143,471.3333333333333,107.76164173105074,97.18,96.27,96.9557142857143,0,0,0
2013-12-17,496.0,2013,12,17,1,4,51,0,0,0,322.0,330.0,493.0,921.0,456.7142857142857,439.7142857142857,459.3,116.95827501822177,96.99,97.18,96.96714285714286,0,0,0
2013-12-18,532.0,2013,12,18,2,4,51,0,0,0,496.0,508.0,454.0,447.0,480.42857142857144,439.92857142857144,445.1333333333333,102.97711257500688,97.59,96.99,96.77714285714285,0,0,0
2013-12-19,455.0,2013,12,19,3,4,51,0,0,0,532.0,502.0,265.0,401.0,483.85714285714283,445.5,447.96666666666664,104.43726756834836,98.4,97.59,96.82571428571428,0,0,0
2013-12-20,441.0,2013,12,20,4,4,51,0,0,0,455.0,367.0,388.0,481.0,477.14285714285717,459.07142857142856,449.76666666666665,104.58717029576866,99.11,98.4,96.99571428571429,0,0,0
2013-12-21,630.0,2013,12,21,5,4,51,1,0,0,441.0,547.0,504.0,199.0,487.7142857142857,462.85714285714283,448.43333333333334,94.88890747555637,99.11,99.11,97.40142857142858,1,0,0
2013-12-22,985.0,2013,12,22,6,4,51,1,0,0,630.0,621.0,477.0,419.0,499.57142857142856,471.85714285714283,462.8,107.83452932287348,99.11,99.11,97.80714285714285,1,0,1
2013-12-23,523.0,2013,12,23,0,4,52,0,0,0,985.0,322.0,378.0,519.0,551.5714285714286,508.14285714285717,481.6666666666667,212.81357815613893,98.62,99.11,98.21285714285715,1,0,0
2013-12-24,365.0,2013,12,24,1,4,52,0,0,0,523.0,496.0,330.0,702.0,580.2857142857143,518.5,481.8,188.89125115236226,98.87,98.62,98.41857142857144,1,0,0
2013-12-26,418.0,2013,12,26,3,4,52,0,0,0,365.0,532.0,508.0,282.0,561.5714285714286,521.0,470.56666666666666,204.47971141644445,99.18,98.87,98.68714285714286,1,0,0
2013-12-27,419.0,2013,12,27,4,4,52,0,0,0,418.0,455.0,502.0,274.0,545.2857142857143,514.5714285714286,475.1,211.6417683143809,99.94,99.18,98.91428571428571,0,0,0
2013-12-28,499.0,2013,12,28,5,4,52,1,0,0,419.0,441.0,367.0,474.0,540.1428571428571,508.64285714285717,479.93333333333334,214.6178220088199,99.94,99.94,99.13428571428572,0,0,0
2013-12-29,552.0,2013,12,29,6,4,52,1,0,0,499.0,630.0,547.0,258.0,548.4285714285714,518.0714285714286,480.76666666666665,211.24540006262632,99.94,99.94,99.25285714285714,0,0,0
2013-12-30,595.0,2013,12,30,0,4,1,0,0,0,552.0,985.0,621.0,363.0,537.2857142857143,518.4285714285714,490.56666666666666,208.26162575449356,98.9,99.94,99.37142857142858,0,0,0
2013-12-31,436.0,2013,12,31,1,4,1,0,0,1,595.0,523.0,322.0,726.0,481.57142857142856,516.5714285714286,498.3,83.0579258567113,98.17,98.9,99.34142857142857,1,0,0
2014-01-02,589.0,2014,1,2,3,1,1,0,0,0,436.0,365.0,496.0,736.0,469.14285714285717,524.7142857142857,488.6333333333333,82.33150181112984,95.14,98.17,99.27714285714285,0,0,0
2014-01-03,474.0,2014,1,3,4,1,1,0,0,0,589.0,418.0,532.0,421.0,501.14285714285717,531.3571428571429,483.73333333333335,78.55237864301832,93.66,95.14,98.74428571428571,0,0,0
2014-01-04,767.0,2014,1,4,5,1,1,1,0,0,474.0,419.0,455.0,493.0,509.14285714285717,527.2142857142857,485.5,71.17918368790227,93.66,93.66,97.9557142857143,0,0,0
2014-01-05,1203.0,2014,1,5,6,1,1,1,0,0,767.0,499.0,441.0,454.0,558.8571428571429,549.5,494.6333333333333,109.13512812324089,93.66,93.66,97.05857142857143,0,0,0
2014-01-06,399.0,2014,1,6,0,1,2,0,0,0,1203.0,552.0,630.0,265.0,659.4285714285714,603.9285714285714,519.6,262.04252653774705,93.12,93.66,96.16142857142857,0,0,0
2014-01-07,498.0,2014,1,7,1,1,2,0,0,0,399.0,595.0,985.0,388.0,637.5714285714286,587.4285714285714,524.0666666666667,278.36897405114286,93.31,93.12,95.18714285714285,0,0,0
2014-01-08,561.0,2014,1,8,2,1,2,0,0,0,498.0,436.0,523.0,504.0,623.7142857142857,552.6428571428571,527.7333333333333,283.2135320953165,91.9,93.31,94.38857142857144,0,0,0
2014-01-09,239.0,2014,1,9,3,1,2,0,0,0,561.0,589.0,365.0,477.0,641.5714285714286,555.3571428571429,529.6333333333333,273.16774891560533,91.36,91.9,93.49285714285715,0,0,0
2014-01-10,438.0,2014,1,10,4,1,2,0,0,0,239.0,474.0,418.0,378.0,591.5714285714286,546.3571428571429,521.7,313.45486498210937,92.39,91.36,92.95285714285716,0,0,0
2014-01-11,619.0,2014,1,11,5,1,2,1,0,0,438.0,767.0,419.0,330.0,586.4285714285714,547.7857142857143,523.7,315.99043083763223,92.39,92.39,92.77142857142857,0,0,0
2014-01-12,533.0,2014,1,12,6,1,2,1,0,0,619.0,1203.0,499.0,508.0,565.2857142857143,562.0714285714286,533.3333333333334,306.70980545444706,92.39,92.39,92.59,0,0,0
2014-01-13,443.0,2014,1,13,0,1,3,0,0,0,533.0,399.0,552.0,502.0,469.57142857142856,564.5,534.1666666666666,125.60501203223895,91.45,92.39,92.40857142857143,0,0,0
2014-01-14,440.0,2014,1,14,1,1,3,0,0,0,443.0,498.0,595.0,367.0,475.85714285714283,556.7142857142857,532.2,122.54853266009638,92.15,91.45,92.17,0,0,0
2014-01-15,360.0,2014,1,15,2,1,3,0,0,0,440.0,561.0,436.0,547.0,467.57142857142856,545.6428571428571,534.6333333333333,122.76244966445924,93.78,92.15,92.00428571428571,0,0,0
2014-01-16,1168.0,2014,1,16,3,1,3,0,0,0,360.0,239.0,589.0,621.0,438.85714285714283,540.2142857142857,528.4,120.75792392417145,93.54,93.78,92.27285714285713,0,0,0
2014-01-17,506.0,2014,1,17,4,1,3,0,0,0,1168.0,438.0,474.0,322.0,571.5714285714286,581.5714285714286,546.6333333333333,275.65368196516516,93.96,93.54,92.58428571428571,0,0,0
2014-01-18,720.0,2014,1,18,5,1,3,1,0,0,506.0,619.0,767.0,496.0,581.2857142857143,583.8571428571429,552.7666666666667,271.32619623232995,93.96,93.96,92.80857142857143,0,0,0
2014-01-19,561.0,2014,1,19,6,1,3,1,0,0,720.0,533.0,1203.0,532.0,595.7142857142857,580.5,560.2333333333333,276.3058174593956,93.96,93.96,93.03285714285714,0,0,0
2014-01-20,391.0,2014,1,20,0,1,4,0,0,0,561.0,443.0,399.0,455.0,599.7142857142857,534.6428571428571,561.2,275.44794685851537,94.235,93.96,93.25714285714285,0,0,0
2014-01-21,421.0,2014,1,21,1,1,4,0,0,0,391.0,440.0,498.0,441.0,592.2857142857143,534.0714285714286,559.0666666666667,281.0235543424041,94.51,94.235,93.65499999999999,0,0,0
2014-01-22,519.0,2014,1,22,2,1,4,0,0,0,421.0,360.0,561.0,630.0,589.5714285714286,528.5714285714286,558.4,282.8255393600192,96.35,94.51,93.99214285714285,0,0,0
2014-01-23,231.0,2014,1,23,3,1,4,0,0,0,519.0,1168.0,239.0,985.0,612.2857142857143,525.5714285714286,554.7,267.2724666488704,97.23,96.35,94.35928571428572,0,0,0
2014-01-24,263.0,2014,1,24,4,1,4,0,0,0,231.0,506.0,438.0,523.0,478.42857142857144,525.0,529.5666666666667,152.6126437999776,96.66,97.23,94.88642857142857,0,0,0
2014-01-25,789.0,2014,1,25,5,1,4,1,0,0,263.0,720.0,619.0,365.0,443.7142857142857,512.5,520.9,171.7349840944019,96.66,96.66,95.27214285714285,0,0,0
2014-01-26,698.0,2014,1,26,6,1,4,1,0,0,789.0,561.0,533.0,418.0,453.57142857142856,524.6428571428571,535.0333333333333,191.122000428048,96.66,96.66,95.65785714285714,0,0,0
2014-01-27,310.0,2014,1,27,0,1,5,0,0,0,698.0,391.0,443.0,419.0,473.14285714285717,536.4285714285714,544.3666666666667,210.03525781118108,95.82,96.66,96.04357142857143,0,0,0
2014-01-28,332.0,2014,1,28,1,1,5,0,0,0,310.0,421.0,440.0,499.0,461.57142857142856,526.9285714285714,540.7333333333333,217.41654118523763,97.49,95.82,96.27,0,0,0
2014-01-29,405.0,2014,1,29,2,1,5,0,0,0,332.0,519.0,360.0,552.0,448.85714285714283,519.2142857142857,535.1666666666666,222.72212026905316,97.34,97.49,96.69571428571427,0,0,0
2014-01-30,323.0,2014,1,30,3,1,5,0,0,0,405.0,231.0,1168.0,595.0,432.57142857142856,522.4285714285714,530.2666666666667,220.89881329306732,98.25,97.34,96.83714285714287,0,0,0
2014-01-31,456.0,2014,1,31,4,1,5,0,0,1,323.0,263.0,506.0,436.0,445.7142857142857,462.07142857142856,521.2,209.34159825964952,97.55,98.25,96.98285714285714,0,0,0
2014-02-01,732.0,2014,2,1,5,1,5,1,1,0,456.0,789.0,720.0,589.0,473.2857142857143,458.5,521.8666666666667,193.3664175304782,97.55,97.55,97.11,0,0,0
2014-02-02,704.0,2014,2,2,6,1,5,1,0,0,732.0,698.0,561.0,474.0,465.14285714285717,459.35714285714283,526.6333333333333,178.48289233745243,97.55,97.55,97.23714285714286,0,0,0
2014-02-03,395.0,2014,2,3,0,1,6,0,0,0,704.0,310.0,391.0,767.0,466.0,469.57142857142856,534.3,179.7971078744032,96.44,97.55,97.36428571428571,0,0,0
2014-02-04,313.0,2014,2,4,1,1,6,0,0,0,395.0,332.0,421.0,1203.0,478.14285714285717,469.85714285714283,521.9,170.11508709442165,97.24,96.44,97.45285714285716,0,0,0
2014-02-05,463.0,2014,2,5,2,1,6,0,0,0,313.0,405.0,519.0,399.0,475.42857142857144,462.14285714285717,492.23333333333335,172.9632496060522,97.4,97.24,97.41714285714286,0,0,0
2014-02-06,301.0,2014,2,6,3,1,6,0,0,0,463.0,323.0,231.0,498.0,483.7142857142857,458.14285714285717,494.3666666666667,170.39729485892053,97.84,97.4,97.42571428571429,0,0,0
2014-02-07,289.0,2014,2,7,4,1,6,0,0,0,301.0,456.0,263.0,561.0,480.57142857142856,463.14285714285717,487.8,174.019976959406,99.98,97.84,97.36714285714285,0,0,0
2014-02-08,678.0,2014,2,8,5,1,6,1,0,0,289.0,732.0,789.0,239.0,456.7142857142857,465.0,478.73333333333335,188.77209741353332,99.98,99.98,97.71428571428571,0,0,0
2014-02-09,731.0,2014,2,9,6,1,6,1,0,0,678.0,704.0,698.0,438.0,449.0,457.07142857142856,493.3666666666667,176.34152469946795,99.98,99.98,98.06142857142856,0,0,0
2014-02-10,370.0,2014,2,10,0,1,7,0,0,0,731.0,395.0,310.0,619.0,452.85714285714283,459.42857142857144,503.1333333333333,183.01769365412713,100.12,99.98,98.40857142857143,0,0,0
2014-02-11,440.0,2014,2,11,1,1,7,0,0,0,370.0,313.0,332.0,533.0,449.2857142857143,463.7142857142857,494.8333333333333,184.57222099195886,99.96,100.12,98.9342857142857,0,0,0
2014-02-12,409.0,2014,2,12,2,1,7,0,0,0,440.0,463.0,405.0,443.0,467.42857142857144,471.42857142857144,491.73333333333335,174.93318452374558,100.38,99.96,99.32285714285715,0,0,0
2014-02-13,310.0,2014,2,13,3,1,7,0,0,0,409.0,301.0,323.0,440.0,459.7142857142857,471.7142857142857,490.6,176.34598028280803,100.27,100.38,99.74857142857142,0,0,0
2014-02-14,258.0,2014,2,14,4,1,7,0,0,0,310.0,289.0,456.0,360.0,461.0,470.7857142857143,486.26666666666665,175.02380790433367,100.31,100.27,100.0957142857143,0,0,0
2014-02-15,650.0,2014,2,15,5,1,7,1,0,0,258.0,678.0,732.0,1168.0,456.57142857142856,456.64285714285717,482.8666666666667,180.41051072748542,100.31,100.31,100.14285714285714,0,0,0
2014-02-16,583.0,2014,2,16,6,1,7,1,0,0,650.0,731.0,704.0,506.0,452.57142857142856,450.7857142857143,465.6,174.9093642841499,100.31,100.31,100.19000000000001,0,0,0
2014-02-17,506.0,2014,2,17,0,1,8,0,0,0,583.0,370.0,395.0,720.0,431.42857142857144,442.14285714285717,468.1666666666667,141.37403951086185,101.425,100.31,100.23714285714286,0,0,0
2014-02-18,506.0,2014,2,18,1,1,8,0,0,0,506.0,440.0,313.0,561.0,450.85714285714283,450.07142857142856,461.03333333333336,140.8692402802776,102.54,101.425,100.42357142857144,0,0,0
2014-02-19,392.0,2014,2,19,2,1,8,0,0,0,506.0,409.0,463.0,391.0,460.2857142857143,463.85714285714283,459.2,142.22366690734415,103.46,102.54,100.79214285714285,0,0,0
2014-02-20,296.0,2014,2,20,3,1,8,0,0,0,392.0,310.0,301.0,421.0,457.85714285714283,458.7857142857143,459.23333333333335,143.38576006869002,103.2,103.46,101.23214285714286,0,0,0
2014-02-21,393.0,2014,2,21,4,1,8,0,0,0,296.0,258.0,289.0,519.0,455.85714285714283,458.42857142857144,455.06666666666666,145.86800948280583,102.53,103.2,101.65071428571427,0,0,0
2014-02-22,809.0,2014,2,22,5,1,8,1,0,0,393.0,650.0,678.0,231.0,475.14285714285717,465.85714285714283,450.8666666666667,122.3824995269993,102.53,102.53,101.96785714285716,0,0,0
2014-02-23,714.0,2014,2,23,6,1,8,1,0,0,809.0,583.0,731.0,263.0,497.85714285714283,475.2142857142857,470.1333333333333,166.90259491834163,102.53,102.53,102.285,0,0,0
2014-02-24,338.0,2014,2,24,0,1,9,0,0,0,714.0,506.0,370.0,789.0,516.5714285714286,474.0,485.1666666666667,184.46124899542528,103.17,102.53,102.60214285714287,0,0,0
2014-02-25,453.0,2014,2,25,1,1,9,0,0,0,338.0,506.0,440.0,698.0,492.57142857142856,471.7142857142857,470.1333333333333,196.5959114044649,102.2,103.17,102.85142857142857,0,0,0
2014-02-26,388.0,2014,2,26,2,1,9,0,0,0,453.0,392.0,409.0,310.0,485.0,472.64285714285717,461.96666666666664,197.01268994661186,102.93,102.2,102.80285714285715,0,0,0
2014-02-27,587.0,2014,2,27,3,1,9,0,0,0,388.0,296.0,310.0,332.0,484.42857142857144,471.14285714285717,464.56666666666666,197.3329311450208,102.68,102.93,102.72714285714287,0,0,0
2014-02-28,346.0,2014,2,28,4,1,9,0,0,1,587.0,393.0,258.0,405.0,526.0,490.92857142857144,473.06666666666666,180.99723754798006,102.88,102.68,102.65285714285714,0,0,0
2014-03-01,714.0,2014,3,1,5,1,9,1,1,0,346.0,809.0,650.0,323.0,519.2857142857143,497.2142857142857,471.1,187.50796808466035,102.88,102.88,102.70285714285714,0,0,0
2014-03-02,410.0,2014,3,2,6,1,9,1,0,0,714.0,714.0,583.0,456.0,505.7142857142857,501.7857142857143,484.1333333333333,165.1491389479157,102.88,102.88,102.75285714285714,0,0,1
2014-03-03,408.0,2014,3,3,0,1,10,0,0,0,410.0,338.0,506.0,732.0,462.2857142857143,489.42857142857144,482.6,139.17700275274598,105.34,102.88,102.80285714285715,1,0,0
2014-03-04,648.0,2014,3,4,1,1,10,0,0,0,408.0,453.0,506.0,704.0,472.2857142857143,482.42857142857144,471.8,131.03525516149418,103.64,105.34,103.11285714285715,1,0,0
2014-03-05,367.0,2014,3,5,2,1,10,0,0,0,648.0,388.0,392.0,395.0,500.14285714285717,492.57142857142856,469.93333333333334,146.11231817957508,101.75,103.64,103.31857142857143,0,0,0
2014-03-06,492.0,2014,3,6,3,1,10,0,0,0,367.0,587.0,296.0,313.0,497.14285714285717,490.7857142857143,469.0,148.9859373357411,101.82,101.75,103.14999999999999,0,0,0
2014-03-07,410.0,2014,3,7,4,1,10,0,0,0,492.0,346.0,393.0,463.0,483.57142857142856,504.7857142857143,474.96666666666664,143.66843441625883,102.82,101.82,103.02714285714286,0,0,0
2014-03-08,572.0,2014,3,8,5,1,10,1,0,0,410.0,714.0,809.0,301.0,492.7142857142857,506.0,473.2,135.24387143935434,102.82,102.82,103.01857142857143,0,0,0
2014-03-09,731.0,2014,3,9,6,1,10,1,0,0,572.0,410.0,714.0,289.0,472.42857142857144,489.07142857142856,482.23333333333335,103.42768350052856,102.82,102.82,103.00999999999999,0,0,0
2014-03-10,437.0,2014,3,10,0,1,11,0,0,0,731.0,408.0,338.0,678.0,518.2857142857143,490.2857142857143,496.96666666666664,136.8852491270383,101.39,102.82,103.00142857142858,0,0,0
2014-03-11,509.0,2014,3,11,1,1,11,0,0,0,437.0,648.0,453.0,731.0,522.4285714285714,497.35714285714283,488.93333333333334,133.38522799627762,100.29,101.39,102.43714285714285,0,0,0
2014-03-12,317.0,2014,3,12,2,1,11,0,0,0,509.0,367.0,388.0,370.0,502.57142857142856,501.35714285714283,481.53333333333336,121.38211996673527,98.29,100.29,101.95857142857143,0,0,0
2014-03-13,254.0,2014,3,13,3,1,11,0,0,0,317.0,492.0,587.0,440.0,495.42857142857144,496.2857142857143,479.76666666666665,131.72048327532647,98.57,98.29,101.46428571428571,0,0,0
2014-03-14,243.0,2014,3,14,4,1,11,0,0,0,254.0,410.0,346.0,409.0,461.42857142857144,472.5,473.56666666666666,160.3567451474539,99.23,98.57,101.0,0,0,0
2014-03-15,535.0,2014,3,15,5,1,11,1,0,0,243.0,572.0,714.0,310.0,437.57142857142856,465.14285714285717,468.03333333333336,180.4474597058252,99.23,99.23,100.48714285714286,0,0,0
2014-03-16,726.0,2014,3,16,6,1,11,1,0,0,535.0,731.0,410.0,258.0,432.2857142857143,452.35714285714283,475.53333333333336,176.34881559541148,99.23,99.23,99.9742857142857,0,0,0
2014-03-17,285.0,2014,3,17,0,1,12,0,0,0,726.0,437.0,408.0,650.0,431.57142857142856,474.92857142857144,491.1333333333333,174.9417590160186,98.43,99.23,99.46142857142857,0,0,0
2014-03-18,353.0,2014,3,18,1,1,12,0,0,0,285.0,509.0,648.0,583.0,409.85714285714283,466.14285714285717,478.96666666666664,183.38523074975936,100.08,98.43,99.03857142857143,0,0,0
2014-03-19,346.0,2014,3,19,2,1,12,0,0,0,353.0,317.0,367.0,506.0,387.57142857142856,445.07142857142856,471.3,178.74922577254782,100.71,100.08,99.00857142857144,0,0,0
2014-03-20,139.0,2014,3,20,3,1,12,0,0,0,346.0,254.0,492.0,506.0,391.7142857142857,443.57142857142856,465.96666666666664,177.17008239326884,99.68,100.71,99.35428571428572,0,0,0
2014-03-21,456.0,2014,3,21,4,1,12,0,0,0,139.0,243.0,410.0,392.0,375.2857142857143,418.35714285714283,453.73333333333335,196.36081948436393,99.97,99.68,99.51285714285714,0,0,0
2014-03-22,567.0,2014,3,22,5,1,12,1,0,0,456.0,535.0,572.0,296.0,405.7142857142857,421.64285714285717,455.8666666666667,188.802996344261,99.97,99.97,99.61857142857143,0,0,0
2014-03-23,603.0,2014,3,23,6,1,12,1,0,0,567.0,726.0,731.0,393.0,410.2857142857143,421.2857142857143,464.9,192.8001679509237,99.97,99.97,99.72428571428573,0,0,0
2014-03-24,371.0,2014,3,24,0,1,13,0,0,0,603.0,285.0,437.0,809.0,392.7142857142857,412.14285714285717,471.9,162.4466212695861,100.05,99.97,99.83,0,0,0
2014-03-25,392.0,2014,3,25,1,1,13,0,0,0,371.0,353.0,509.0,714.0,405.0,407.42857142857144,457.3,156.06942899449038,99.66,100.05,100.06142857142856,0,0,0
2014-03-26,432.0,2014,3,26,2,1,13,0,0,0,392.0,346.0,317.0,338.0,410.57142857142856,399.07142857142856,446.56666666666666,154.5928600581282,100.61,99.66,100.00142857142858,0,0,0
2014-03-27,328.0,2014,3,27,3,1,13,0,0,0,432.0,139.0,254.0,453.0,422.85714285714283,407.2857142857143,449.7,152.0015664079678,101.25,100.61,99.98714285714286,0,0,0
2014-03-28,523.0,2014,3,28,4,1,13,0,0,0,328.0,456.0,243.0,388.0,449.85714285714283,412.57142857142856,445.53333333333336,101.60942963365116,101.73,101.25,100.21142857142857,0,0,0
2014-03-29,647.0,2014,3,29,5,1,13,1,0,0,523.0,567.0,535.0,587.0,459.42857142857144,432.57142857142856,450.03333333333336,105.37054797689969,101.73,101.73,100.46285714285715,0,0,0
2014-03-30,599.0,2014,3,30,6,1,13,1,0,0,647.0,603.0,726.0,346.0,470.85714285714283,440.57142857142856,452.03333333333336,122.00741585579662,101.73,101.73,100.71428571428571,0,0,0
